Genes,,,,,,
Accession,Start,Stop,Gene symbol,Strand,NCBI Gene ID,Name
NZ_CP097881.1,549050,550021,ispB,minus,,
NZ_CP097881.1,550280,550591,rplU,plus,,
NZ_CP097881.1,550612,550869,rpmA,plus,,
NZ_CP097881.1,550996,551961,yhbE,plus,,
NZ_CP097881.1,551977,553149,cgtA,plus,,
NZ_CP097881.1,553335,554768,dacB,minus,,
NZ_CP097881.1,555016,555492,greA,plus,,
NZ_CP097881.1,555648,555941,yhbY,minus,,
NZ_CP097881.1,556067,556696,rlmE,plus,,
NZ_CP097881.1,556796,558730,ftsH,plus,,
NZ_CP097881.1,558820,559668,folP,plus,,
NZ_CP097881.1,559661,560998,glmM,plus,,
NZ_CP097881.1,561226,561558,secG,plus,,
NZ_CP097881.1,561573,561659,,plus,,
NZ_CP097881.1,562118,563743,yhbX,plus,,
NZ_CP097881.1,563751,565094,argG,minus,,
NZ_CP097881.1,565442,565518,,plus,,
NZ_CP097881.1,565725,566177,rimP,plus,,
NZ_CP097881.1,566205,567692,nusA,plus,,
NZ_CP097881.1,567717,570389,infB,plus,,
NZ_CP097881.1,570553,570954,rbfA,plus,,
NZ_CP097881.1,570954,571898,truB,plus,,
NZ_CP097881.1,572047,572316,rpsO,plus,,
NZ_CP097881.1,572563,574698,pnp,plus,,
NZ_CP097881.1,574807,575691,nlpI,plus,,
NZ_CP097881.1,575798,575878,yrbN,plus,,
NZ_CP097881.1,575871,577760,deaD,plus,,
NZ_CP097881.1,577914,579158,mtr,plus,,
NZ_CP097881.1,579276,580283,yhbW,minus,,
NZ_CP097881.1,580364,581242,ubiV,minus,,
NZ_CP097881.1,581251,582246,ubiU,minus,,
NZ_CP097881.1,582455,582979,ubiT,plus,,
NZ_CP097881.1,582973,583476,yhbS,plus,,
NZ_CP097881.1,583463,583765,yhbQ,minus,,
NZ_CP097881.1,583816,584259,yhbP,plus,,
NZ_CP097881.1,584239,584757,yhbO,minus,,
NZ_CP097881.1,584885,585520,yraR,plus,,
NZ_CP097881.1,585593,586633,yraQ,plus,,
NZ_CP097881.1,586747,587322,dolP,minus,,
NZ_CP097881.1,587332,587922,diaA,minus,,
NZ_CP097881.1,587942,588337,yraN,minus,,
NZ_CP097881.1,588295,590331,lpoA,minus,,
NZ_CP097881.1,590396,591256,rsmI,plus,,
NZ_CP097881.1,591299,592390,yraK,minus,,
NZ_CP097881.1,592401,594917,yraJ,minus,,
NZ_CP097881.1,594946,595641,yraI,minus,,
NZ_CP097881.1,595721,596305,yraH,minus,,
NZ_CP097881.1,596706,597461,agaI,minus,,
NZ_CP097881.1,597462,598253,agaD,minus,,
NZ_CP097881.1,598243,599046,agaC,minus,,
NZ_CP097881.1,599085,599561,agaB,minus,,
NZ_CP097881.1,599728,600588,kbaY,minus,,
NZ_CP097881.1,600601,601755,agaS,minus,,
NZ_CP097881.1,602106,602663,,minus,,
NZ_CP097881.1,602656,603030,,minus,,
NZ_CP097881.1,603041,603514,agaV,minus,,
NZ_CP097881.1,603537,604817,kbaZ,minus,,
NZ_CP097881.1,605066,605875,agaR,plus,,
NZ_CP097881.1,605930,606394,yhaV,minus,,
NZ_CP097881.1,606394,606729,prlF,minus,,
NZ_CP097881.1,606878,608449,garD,minus,,
NZ_CP097881.1,608824,610158,garP,plus,,
NZ_CP097881.1,610174,610944,garL,plus,,
NZ_CP097881.1,610974,611864,garR,plus,,
NZ_CP097881.1,611961,613106,garK,plus,,
NZ_CP097881.1,613139,613515,rnpB,plus,,
NZ_CP097881.1,614129,615316,yhaC,minus,,
NZ_CP097881.1,615338,615877,yhaB,minus,,
NZ_CP097881.1,616133,616351,tdcR,minus,,
NZ_CP097881.1,616666,617604,tdcA,plus,,
NZ_CP097881.1,617703,618692,tdcB,plus,,
NZ_CP097881.1,618714,620045,tdcC,plus,,
NZ_CP097881.1,620071,621279,tdcD,plus,,
NZ_CP097881.1,621313,623607,tdcE,plus,,
NZ_CP097881.1,623621,624010,tdcF,plus,,
NZ_CP097881.1,624082,625446,tdcG,plus,,
NZ_CP097881.1,625721,627052,cyuP,plus,,
NZ_CP097881.1,627080,628390,cyuA,plus,,
NZ_CP097881.1,628524,628688,yhaL,minus,,
NZ_CP097881.1,628711,629412,yhaK,minus,,
NZ_CP097881.1,629517,630413,yhaJ,plus,,
NZ_CP097881.1,630464,630820,yhaI,minus,,
NZ_CP097881.1,631062,631427,yhaH,minus,,
NZ_CP097881.1,631721,632707,yqjG,minus,,
NZ_CP097881.1,632777,633169,yqjF,minus,,
NZ_CP097881.1,633355,633654,yqjK,minus,,
NZ_CP097881.1,633644,634048,yqjE,minus,,
NZ_CP097881.1,634051,634356,yqjD,minus,,
NZ_CP097881.1,634394,634762,yqjC,minus,,
NZ_CP097881.1,634909,635292,mzrA,minus,,
NZ_CP097881.1,635296,635958,yqjA,minus,,
NZ_CP097881.1,635980,636063,yqiM,minus,,
NZ_CP097881.1,636303,637079,exuR,minus,,
NZ_CP097881.1,637209,638507,exuT,minus,,
NZ_CP097881.1,638990,640402,uxaC,plus,,
NZ_CP097881.1,640417,641904,uxaA,plus,,
NZ_CP097881.1,641987,642538,ygjV,plus,,
NZ_CP097881.1,642543,643787,sstT,minus,,
NZ_CP097881.1,644186,645151,alx,minus,,
NZ_CP097881.1,645434,646420,ygjR,minus,,
NZ_CP097881.1,646499,647191,ygjQ,minus,,
NZ_CP097881.1,647268,647771,ygjP,minus,,
NZ_CP097881.1,647856,648992,rlmG,plus,,
NZ_CP097881.1,649276,649590,higB,plus,,
NZ_CP097881.1,649587,650003,higA,plus,,
NZ_CP097881.1,650048,652066,fadH,minus,,
NZ_CP097881.1,652492,654843,ygjK,minus,,
NZ_CP097881.1,654860,655930,ygjJ,minus,,
NZ_CP097881.1,656064,657497,ygjI,minus,,
NZ_CP097881.1,657560,658009,ebgC,minus,,
NZ_CP097881.1,658006,661098,ebgA,minus,,
NZ_CP097881.1,661282,662265,ebgR,minus,,
NZ_CP097881.1,662484,662816,ygjH,plus,,
NZ_CP097881.1,662858,664237,ygjG,minus,,
NZ_CP097881.1,664655,666175,aer,plus,,
NZ_CP097881.1,666329,666952,nfeR,minus,,
NZ_CP097881.1,667240,668004,nfeF,plus,,
NZ_CP097881.1,668058,668133,,minus,,
NZ_CP097881.1,668258,668764,mug,plus,,
NZ_CP097881.1,668843,670684,rpoD,minus,,
NZ_CP097881.1,670879,672624,dnaG,minus,,
NZ_CP097881.1,672735,672950,rpsU,minus,,
NZ_CP097881.1,673188,674201,tsaD,plus,,
NZ_CP097881.1,674244,675707,ttdT,minus,,
NZ_CP097881.1,675755,676360,ttdB,minus,,
NZ_CP097881.1,676357,677268,ttdA,minus,,
NZ_CP097881.1,677475,678407,ttdR,plus,,
NZ_CP097881.1,678420,679037,plsY,minus,,
NZ_CP097881.1,679142,679510,folB,plus,,
NZ_CP097881.1,679600,680421,bacA,plus,,
NZ_CP097881.1,680602,681840,cca,minus,,
NZ_CP097881.1,681904,682524,ygiM,minus,,
NZ_CP097881.1,682766,684067,ygiF,plus,,
NZ_CP097881.1,684090,686930,glnE,plus,,
NZ_CP097881.1,686978,688409,hldE,plus,,
NZ_CP097881.1,688529,688588,ibsE,minus,,
NZ_CP097881.1,688904,688963,,minus,,
NZ_CP097881.1,689204,690865,yqiK,minus,,
NZ_CP097881.1,690892,691521,yqiJ,minus,,
NZ_CP097881.1,691790,691990,glgS,plus,,
NZ_CP097881.1,692033,693097,yqiI,minus,,
NZ_CP097881.1,693099,693848,yqiH,minus,,
NZ_CP097881.1,693864,696329,,minus,,
NZ_CP097881.1,696314,697542,,minus,,
NZ_CP097881.1,697764,698315,ygiL,minus,,
NZ_CP097881.1,698599,698889,ubiK,minus,,
NZ_CP097881.1,699263,699916,ribB,plus,,
NZ_CP097881.1,700178,700348,yqiD,plus,,
NZ_CP097881.1,700406,701179,zupT,minus,,
NZ_CP097881.1,701322,702110,ygiD,plus,,
NZ_CP097881.1,702148,703308,ygiC,minus,,
NZ_CP097881.1,703314,703985,ygiB,minus,,
NZ_CP097881.1,704133,705614,tolC,minus,,
NZ_CP097881.1,705819,706448,nudF,plus,,
NZ_CP097881.1,706449,706871,yqiB,plus,,
NZ_CP097881.1,706896,707723,cpdA,plus,,
NZ_CP097881.1,707723,708304,yqiA,plus,,
NZ_CP097881.1,708333,710225,parE,plus,,
NZ_CP097881.1,710273,710587,ygiN,minus,,
NZ_CP097881.1,710618,711199,mdaB,minus,,
NZ_CP097881.1,711518,711850,ygiZ,plus,,
NZ_CP097881.1,711896,713245,qseC,minus,,
NZ_CP097881.1,713242,713901,qseB,minus,,
NZ_CP097881.1,714053,714445,ygiW,plus,,
NZ_CP097881.1,714498,714980,ygiV,plus,,
NZ_CP097881.1,715185,715481,mqsR,plus,,
NZ_CP097881.1,715483,715878,mqsA,plus,,
NZ_CP097881.1,716011,717618,ygiS,plus,,
NZ_CP097881.1,717756,720014,parC,plus,,
NZ_CP097881.1,720248,720985,plsC,plus,,
NZ_CP097881.1,721060,722472,ftsP,plus,,
NZ_CP097881.1,722583,724802,ygiQ,plus,,
NZ_CP097881.1,724845,725102,yqhH,minus,,
NZ_CP097881.1,725153,726079,yqhG,minus,,
NZ_CP097881.1,726279,727106,dkgA,minus,,
NZ_CP097881.1,727211,728374,yqhD,minus,,
NZ_CP097881.1,728568,729467,yqhC,plus,,
NZ_CP097881.1,729507,730166,yghB,minus,,
NZ_CP097881.1,730306,731493,metC,minus,,
NZ_CP097881.1,731745,732479,exbB,plus,,
NZ_CP097881.1,732486,732911,exbD,plus,,
NZ_CP097881.1,733183,734067,yghA,minus,,
NZ_CP097881.1,734258,734752,yqhA,plus,,
NZ_CP097881.1,734792,735832,gpr,minus,,
NZ_CP097881.1,735989,736873,yghX,plus,,
NZ_CP097881.1,736992,737279,yghW,plus,,
NZ_CP097881.1,737468,738586,hybO,plus,,
NZ_CP097881.1,738589,739575,hybA,plus,,
NZ_CP097881.1,739565,740743,hybB,plus,,
NZ_CP097881.1,740740,742443,hybC,plus,,
NZ_CP097881.1,742443,742937,hybD,plus,,
NZ_CP097881.1,742930,743418,hybE,plus,,
NZ_CP097881.1,743411,743752,hypA,plus,,
NZ_CP097881.1,743765,744013,hybG,plus,,
NZ_CP097881.1,744136,745002,yghU,minus,,
NZ_CP097881.1,745207,747066,gss,plus,,
NZ_CP097881.1,747358,748857,pitB,plus,,
NZ_CP097881.1,748906,749598,yghT,minus,,
NZ_CP097881.1,749772,750485,yghS,plus,,
NZ_CP097881.1,750517,751275,,plus,,
NZ_CP097881.1,751321,752385,yghQ,plus,,
NZ_CP097881.1,752535,753515,,minus,,
NZ_CP097881.1,753550,754686,yghO,plus,,
NZ_CP097881.1,754693,755457,glcC,minus,,
NZ_CP097881.1,755708,757207,glcD,plus,,
NZ_CP097881.1,757207,758259,glcE,plus,,
NZ_CP097881.1,758270,759493,glcF,plus,,
NZ_CP097881.1,759498,759902,glcG,plus,,
NZ_CP097881.1,759924,762095,glcB,plus,,
NZ_CP097881.1,762450,764132,glcA,plus,,
NZ_CP097881.1,764617,769179,sslE,plus,,
NZ_CP097881.1,769377,770186,pppA,plus,,
NZ_CP097881.1,770252,770662,gspS2,plus,,
NZ_CP097881.1,770680,771675,gspC,plus,,
NZ_CP097881.1,771627,772601,gspL,plus,,
NZ_CP097881.1,772603,773139,yghD,plus,,
NZ_CP097881.1,773288,773363,,minus,,
NZ_CP097881.1,773469,774176,yqgA,minus,,
NZ_CP097881.1,774329,774412,yqgH,plus,,
NZ_CP097881.1,774574,776709,speC,plus,,
NZ_CP097881.1,776759,778015,nupG,minus,,
NZ_CP097881.1,778217,779296,mltC,minus,,
NZ_CP097881.1,779361,779636,yggX,minus,,
NZ_CP097881.1,779664,780716,mutY,minus,,
NZ_CP097881.1,780877,781596,trmB,plus,,
NZ_CP097881.1,781596,781922,yggL,plus,,
NZ_CP097881.1,782106,782825,yggN,plus,,
NZ_CP097881.1,783001,784047,ansB,plus,,
NZ_CP097881.1,784164,785171,yggM,plus,,
NZ_CP097881.1,785326,786462,hemW,minus,,
NZ_CP097881.1,786455,787048,rdgB,minus,,
NZ_CP097881.1,787056,787346,yggU,minus,,
NZ_CP097881.1,787343,787909,yggT,minus,,
NZ_CP097881.1,787927,788631,yggS,minus,,
NZ_CP097881.1,788649,789629,yggR,plus,,
NZ_CP097881.1,789813,790229,ruvX,minus,,
NZ_CP097881.1,790229,790792,yqgE,minus,,
NZ_CP097881.1,790901,791851,gshB,minus,,
NZ_CP097881.1,791864,792595,rsmE,minus,,
NZ_CP097881.1,792675,793382,endA,minus,,
NZ_CP097881.1,793477,793974,yggI,minus,,
NZ_CP097881.1,794051,795445,galP,minus,,
NZ_CP097881.1,795869,797023,metK,minus,,
NZ_CP097881.1,797079,797330,yqgD,plus,,
NZ_CP097881.1,797441,797584,yqgG,plus,,
NZ_CP097881.1,797678,797809,yqgB,plus,,
NZ_CP097881.1,797818,799794,speA,plus,,
NZ_CP097881.1,799932,800852,speB,plus,,
NZ_CP097881.1,801058,801816,loiP,minus,,
NZ_CP097881.1,802094,804085,tkt,plus,,
NZ_CP097881.1,804399,804842,cmtB,plus,,
NZ_CP097881.1,804870,806258,cmtA,plus,,
NZ_CP097881.1,806273,807550,yggP,plus,,
NZ_CP097881.1,807547,808512,glpX,plus,,
NZ_CP097881.1,808534,809043,fumE,plus,,
NZ_CP097881.1,809040,809753,yggC,plus,,
NZ_CP097881.1,810038,811057,epd,plus,,
NZ_CP097881.1,811107,812270,pgk,plus,,
NZ_CP097881.1,812485,813564,fbaA,plus,,
NZ_CP097881.1,813922,814782,mscS,plus,,
NZ_CP097881.1,814921,815556,argO,plus,,
NZ_CP097881.1,815649,816389,yggE,plus,,
NZ_CP097881.1,816556,817452,srsR,plus,,
NZ_CP097881.1,817449,818927,scpC,minus,,
NZ_CP097881.1,818951,819736,scpB,minus,,
NZ_CP097881.1,819747,820742,meaB,minus,,
NZ_CP097881.1,820735,822879,scpA,minus,,
NZ_CP097881.1,823083,823976,argP,minus,,
NZ_CP097881.1,824118,824348,,plus,,
NZ_CP097881.1,824404,825063,rpiA,plus,,
NZ_CP097881.1,825319,826551,serA,plus,,
NZ_CP097881.1,826780,826839,ibsC,plus,,
NZ_CP097881.1,826940,827542,fau,minus,,
NZ_CP097881.1,827563,827746,ssrS,minus,,
NZ_CP097881.1,827788,828117,zapA,minus,,
NZ_CP097881.1,828285,828863,ygfB,plus,,
NZ_CP097881.1,828889,830214,pepP,plus,,
NZ_CP097881.1,830211,831389,ubiH,plus,,
NZ_CP097881.1,831412,832614,ubiI,plus,,
NZ_CP097881.1,832688,832771,,minus,,
NZ_CP097881.1,833062,834156,gcvT,plus,,
NZ_CP097881.1,834180,834569,gcvH,plus,,
NZ_CP097881.1,834688,837561,gcvP,plus,,
NZ_CP097881.1,837828,838571,ygfF,plus,,
NZ_CP097881.1,838628,840061,bglA,minus,,
NZ_CP097881.1,840106,840417,yqfB,plus,,
NZ_CP097881.1,840581,841240,trhA,plus,,
NZ_CP097881.1,841436,842416,ygfZ,minus,,
NZ_CP097881.1,842659,842925,sdhE,plus,,
NZ_CP097881.1,842906,843313,ygfX,plus,,
NZ_CP097881.1,843353,843874,fldB,minus,,
NZ_CP097881.1,843986,844882,xerD,plus,,
NZ_CP097881.1,844907,845617,dsbC,plus,,
NZ_CP097881.1,845623,847356,recJ,plus,,
NZ_CP097881.1,847447,848545,prfB,plus,,
NZ_CP097881.1,848555,850072,lysS,plus,,
NZ_CP097881.1,850116,850664,idi,minus,,
NZ_CP097881.1,850719,850790,,plus,,
NZ_CP097881.1,850787,850912,yqfG,minus,,
NZ_CP097881.1,850914,852362,uacT,minus,,
NZ_CP097881.1,852798,854717,ygfT,plus,,
NZ_CP097881.1,854717,855205,ygfS,plus,,
NZ_CP097881.1,855241,856608,ghxQ,minus,,
NZ_CP097881.1,856644,857960,guaD,minus,,
NZ_CP097881.1,857978,859378,xanQ,minus,,
NZ_CP097881.1,859543,862413,xdhD,minus,,
NZ_CP097881.1,862410,863189,ygfM,minus,,
NZ_CP097881.1,863240,864568,ssnA,minus,,
NZ_CP097881.1,864571,867669,ygfK,minus,,
NZ_CP097881.1,867991,868569,mocA,minus,,
NZ_CP097881.1,868672,869442,yqeC,plus,,
NZ_CP097881.1,869490,871115,yqeB,plus,,
NZ_CP097881.1,871336,872268,arcC,minus,,
NZ_CP097881.1,872316,873701,hyuA,minus,,
NZ_CP097881.1,873754,874965,ygeY,minus,,
NZ_CP097881.1,875023,876219,dpaL,minus,,
NZ_CP097881.1,876277,877464,ygeW,minus,,
NZ_CP097881.1,877943,879721,ygeV,plus,,
NZ_CP097881.1,879761,880240,xdhC,minus,,
NZ_CP097881.1,880237,881115,xdhB,minus,,
NZ_CP097881.1,881126,883423,xdhA,minus,,
NZ_CP097881.1,883838,884593,actS,plus,,
NZ_CP097881.1,884672,884745,,plus,,
NZ_CP097881.1,884901,885695,ygeQ,plus,,
NZ_CP097881.1,885762,886040,,plus,,
NZ_CP097881.1,886129,887357,,plus,,
NZ_CP097881.1,887369,887767,,plus,,
NZ_CP097881.1,887709,888415,,plus,,
NZ_CP097881.1,888637,889269,,plus,,
NZ_CP097881.1,889288,889790,,minus,,
NZ_CP097881.1,889873,890091,ygeI,minus,,
NZ_CP097881.1,890259,891635,ygeH,minus,,
NZ_CP097881.1,891970,892461,ygeG,minus,,
NZ_CP097881.1,892686,893175,,minus,,
NZ_CP097881.1,893369,893794,yqeK,plus,,
NZ_CP097881.1,893830,893910,,plus,,
NZ_CP097881.1,893943,894425,yqeJ,minus,,
NZ_CP097881.1,894418,895227,yqeI,minus,,
NZ_CP097881.1,895561,896193,yqeH,minus,,
NZ_CP097881.1,896653,897882,yqeG,minus,,
NZ_CP097881.1,898137,899318,yqeF,plus,,
NZ_CP097881.1,899605,900441,kduI,plus,,
NZ_CP097881.1,900471,901232,kduD,plus,,
NZ_CP097881.1,901547,902965,araE,plus,,
NZ_CP097881.1,903094,903786,ygeA,plus,,
NZ_CP097881.1,903773,904708,lysR,minus,,
NZ_CP097881.1,904830,906092,lysA,plus,,
NZ_CP097881.1,906099,907130,galR,minus,,
NZ_CP097881.1,907715,909874,aas,plus,,
NZ_CP097881.1,909867,911060,lplT,plus,,
NZ_CP097881.1,911092,912132,tas,minus,,
NZ_CP097881.1,912240,912458,ygdR,minus,,
NZ_CP097881.1,912596,913309,ygdQ,minus,,
NZ_CP097881.1,913378,914067,mutH,minus,,
NZ_CP097881.1,914253,914399,ygdT,plus,,
NZ_CP097881.1,914752,915282,rppH,plus,,
NZ_CP097881.1,915295,917541,ptsP,plus,,
NZ_CP097881.1,917692,918567,lgt,plus,,
NZ_CP097881.1,918574,919368,thyA,plus,,
NZ_CP097881.1,919552,920022,ppdA,plus,,
NZ_CP097881.1,920013,920576,ppdB,plus,,
NZ_CP097881.1,920573,920980,ygdB,plus,,
NZ_CP097881.1,920965,921288,ppdC,plus,,
NZ_CP097881.1,921301,924669,recC,plus,,
NZ_CP097881.1,924845,927733,ptrA,plus,,
NZ_CP097881.1,927726,931268,recB,plus,,
NZ_CP097881.1,931268,933094,recD,plus,,
NZ_CP097881.1,933156,934487,argA,minus,,
NZ_CP097881.1,934719,935972,amiC,plus,,
NZ_CP097881.1,936046,936122,,minus,,
NZ_CP097881.1,936156,936232,,minus,,
NZ_CP097881.1,936266,936342,,minus,,
NZ_CP097881.1,936551,937648,mltA,plus,,
NZ_CP097881.1,937887,938693,tcdA,plus,,
NZ_CP097881.1,938744,939187,csdE,minus,,
NZ_CP097881.1,939187,940392,csdA,minus,,
NZ_CP097881.1,940584,940811,ygdI,plus,,
NZ_CP097881.1,941162,942079,gcvA,plus,,
NZ_CP097881.1,942098,942493,ygdD,plus,,
NZ_CP097881.1,942486,943586,rlmM,plus,,
NZ_CP097881.1,943630,944361,fucR,minus,,
NZ_CP097881.1,944419,944841,fucU,minus,,
NZ_CP097881.1,944843,946261,fucK,minus,,
NZ_CP097881.1,946370,948145,fucI,minus,,
NZ_CP097881.1,948178,949494,fucP,minus,,
NZ_CP097881.1,950041,950688,fucA,plus,,
NZ_CP097881.1,950716,951864,fucO,plus,,
NZ_CP097881.1,951919,952674,xni,minus,,
NZ_CP097881.1,952786,954153,sdaB,minus,,
NZ_CP097881.1,954211,955500,sdaC,minus,,
NZ_CP097881.1,956057,957421,ppnN,minus,,
NZ_CP097881.1,957533,958381,queF,minus,,
NZ_CP097881.1,958449,958994,syd,plus,,
NZ_CP097881.1,959616,959945,yqcC,plus,,
NZ_CP097881.1,959945,960727,truC,plus,,
NZ_CP097881.1,960745,961194,yqcA,plus,,
NZ_CP097881.1,961629,962981,gudP,plus,,
NZ_CP097881.1,962983,964323,gudX,plus,,
NZ_CP097881.1,964344,965684,gudD,plus,,
NZ_CP097881.1,965916,968672,barA,minus,,
NZ_CP097881.1,968729,970030,rlmD,plus,,
NZ_CP097881.1,970078,972312,relA,plus,,
NZ_CP097881.1,972390,972638,mazE,plus,,
NZ_CP097881.1,972638,972973,mazF,plus,,
NZ_CP097881.1,973044,973835,mazG,plus,,
NZ_CP097881.1,974063,975700,pyrG,plus,,
NZ_CP097881.1,975788,977086,eno,plus,,
NZ_CP097881.1,977146,978018,ygcG,minus,,
NZ_CP097881.1,978032,978172,yqcG,minus,,
NZ_CP097881.1,978311,978982,queE,plus,,
NZ_CP097881.1,980355,981833,ygcE,minus,,
NZ_CP097881.1,981860,983137,yqcE,minus,,
NZ_CP097881.1,983456,984241,ygcW,plus,,
NZ_CP097881.1,984311,985765,ygcU,plus,,
NZ_CP097881.1,985787,987196,ygcS,plus,,
NZ_CP097881.1,987174,987953,ygcR,plus,,
NZ_CP097881.1,987950,988810,ygcQ,plus,,
NZ_CP097881.1,988958,989533,ygcP,minus,,
NZ_CP097881.1,989550,989810,ygcO,minus,,
NZ_CP097881.1,989801,991072,ygcN,minus,,
NZ_CP097881.1,991150,991512,queD,minus,,
NZ_CP097881.1,991831,993630,cysJ,plus,,
NZ_CP097881.1,993630,995342,cysI,plus,,
NZ_CP097881.1,995417,996151,cysH,plus,,
NZ_CP097881.1,996510,999176,cas3,plus,,
NZ_CP097881.1,999591,1001099,casA,plus,,
NZ_CP097881.1,1001092,1001574,casB,plus,,
NZ_CP097881.1,1001587,1002678,cas7e,plus,,
NZ_CP097881.1,1002681,1003355,cas5e,plus,,
NZ_CP097881.1,1003342,1003941,cas6e,plus,,
NZ_CP097881.1,1003957,1004874,cas1e,plus,,
NZ_CP097881.1,1004876,1005160,cas2e,plus,,
NZ_CP097881.1,1006111,1007148,iap,minus,,
NZ_CP097881.1,1007400,1008308,cysD,plus,,
NZ_CP097881.1,1008310,1009737,cysN,plus,,
NZ_CP097881.1,1009737,1010342,cysC,plus,,
NZ_CP097881.1,1010392,1010715,ygbE,plus,,
NZ_CP097881.1,1010909,1011220,ftsB,plus,,
NZ_CP097881.1,1011239,1011949,ispD,plus,,
NZ_CP097881.1,1011949,1012428,ispF,plus,,
NZ_CP097881.1,1012425,1013474,truD,plus,,
NZ_CP097881.1,1013455,1014216,surE,plus,,
NZ_CP097881.1,1014210,1014836,pcm,plus,,
NZ_CP097881.1,1015021,1016115,nlpD,plus,,
NZ_CP097881.1,1016178,1017170,rpoS,plus,,
NZ_CP097881.1,1017264,1018628,ygbN,minus,,
NZ_CP097881.1,1018717,1019493,ygbM,minus,,
NZ_CP097881.1,1019498,1020136,ygbL,minus,,
NZ_CP097881.1,1020228,1021394,otnK,minus,,
NZ_CP097881.1,1021391,1022299,ltnD,minus,,
NZ_CP097881.1,1022495,1023262,ygbI,plus,,
NZ_CP097881.1,1023313,1023969,pphB,minus,,
NZ_CP097881.1,1024075,1026636,mutS,minus,,
NZ_CP097881.1,1026712,1026846,,plus,,
NZ_CP097881.1,1026923,1027276,ygbA,plus,,
NZ_CP097881.1,1027313,1029391,flhA,minus,,
NZ_CP097881.1,1029465,1030475,hypE,minus,,
NZ_CP097881.1,1030472,1031593,hypD,minus,,
NZ_CP097881.1,1031593,1031865,hypC,minus,,
NZ_CP097881.1,1031856,1032728,hypB,minus,,
NZ_CP097881.1,1032732,1033082,hypA,minus,,
NZ_CP097881.1,1033294,1033755,hycA,plus,,
NZ_CP097881.1,1033880,1034491,hycB,plus,,
NZ_CP097881.1,1034488,1036314,hycC,plus,,
NZ_CP097881.1,1036317,1037240,hycD,plus,,
NZ_CP097881.1,1037258,1038967,hycE,plus,,
NZ_CP097881.1,1038977,1039519,hycF,plus,,
NZ_CP097881.1,1039519,1040286,hycG,plus,,
NZ_CP097881.1,1040283,1040693,hycH,plus,,
NZ_CP097881.1,1040686,1041156,hycI,plus,,
NZ_CP097881.1,1041315,1042739,ascB,minus,,
NZ_CP097881.1,1042748,1044205,ascF,minus,,
NZ_CP097881.1,1044465,1045475,ascG,plus,,
NZ_CP097881.1,1045624,1046151,hydN,plus,,
NZ_CP097881.1,1046304,1048556,hypF,plus,,
NZ_CP097881.1,1048684,1049817,norW,minus,,
NZ_CP097881.1,1049814,1051253,norV,minus,,
NZ_CP097881.1,1051440,1052954,norR,plus,,
NZ_CP097881.1,1052951,1053916,gutQ,minus,,
NZ_CP097881.1,1053909,1054682,srlR,minus,,
NZ_CP097881.1,1054749,1055108,gutM,minus,,
NZ_CP097881.1,1055213,1055992,srlD,minus,,
NZ_CP097881.1,1055996,1056367,srlB,minus,,
NZ_CP097881.1,1056378,1057337,srlE,minus,,
NZ_CP097881.1,1057334,1057897,srlA,minus,,
NZ_CP097881.1,1058153,1059238,mltB,plus,,
NZ_CP097881.1,1059383,1059880,pncC,plus,,
NZ_CP097881.1,1059960,1061021,recA,plus,,
NZ_CP097881.1,1061090,1061590,recX,plus,,
NZ_CP097881.1,1061718,1064348,alaS,plus,,
NZ_CP097881.1,1064583,1064768,csrA,plus,,
NZ_CP097881.1,1065084,1065176,,plus,,
NZ_CP097881.1,1065180,1065256,,plus,,
NZ_CP097881.1,1065455,1065531,,plus,,
NZ_CP097881.1,1065594,1065670,,plus,,
NZ_CP097881.1,1065869,1065945,,plus,,
NZ_CP097881.1,1066226,1066792,yqaB,plus,,
NZ_CP097881.1,1066789,1067217,yqaA,plus,,
NZ_CP097881.1,1067290,1068846,gshA,plus,,
NZ_CP097881.1,1068996,1069511,luxS,plus,,
NZ_CP097881.1,1069575,1071113,emrB,minus,,
NZ_CP097881.1,1071130,1072302,emrA,minus,,
NZ_CP097881.1,1072429,1072959,emrR,minus,,
NZ_CP097881.1,1073050,1073385,ygaH,minus,,
NZ_CP097881.1,1073375,1074112,ygaZ,minus,,
NZ_CP097881.1,1074236,1075413,,minus,,
NZ_CP097881.1,1075605,1076597,proX,minus,,
NZ_CP097881.1,1076655,1077719,proW,minus,,
NZ_CP097881.1,1077712,1078914,proV,minus,,
NZ_CP097881.1,1079268,1080227,nrdF,minus,,
NZ_CP097881.1,1080237,1082381,nrdE,minus,,
NZ_CP097881.1,1082354,1082764,nrdI,minus,,
NZ_CP097881.1,1082761,1083006,nrdH,minus,,
NZ_CP097881.1,1083254,1083583,ygaM,minus,,
NZ_CP097881.1,1083735,1084079,ygaC,plus,,
NZ_CP097881.1,1084116,1084565,alaE,minus,,
NZ_CP097881.1,1085234,1085638,stpA,plus,,
NZ_CP097881.1,1085685,1086209,ygaP,minus,,
NZ_CP097881.1,1086219,1086518,ygaV,minus,,
NZ_CP097881.1,1086701,1086859,yqaE,plus,,
NZ_CP097881.1,1086943,1087392,kbp,plus,,
NZ_CP097881.1,1087393,1088055,csiR,minus,,
NZ_CP097881.1,1088076,1089476,gabP,minus,,
NZ_CP097881.1,1089714,1090994,gabT,minus,,
NZ_CP097881.1,1091008,1092456,gabD,minus,,
